Unnamed: 0,category,type,prompt,difficulty,keywords,length
,시나리오,상황극/역할극,장소 '황량한 들판'에서 도망자와 추적자이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['어둠 속 발자국', '버려진 종이', '조용한 시계소리']",100
,시나리오,상황극/역할극,장소 '작은 섬 해변'에서 군인과 포로이(가) 로맨틱 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['검은 연기', '희미한 불빛', '휘어진 철문']",96
,시나리오,상황극/역할극,장소 '낡은 광산'에서 전쟁터 생존자들이(가) 환상적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['어둠 속 발자국', '버려진 종이', '조용한 시계소리']",111
,시나리오,상황극/역할극,장소 '은하계 성채'에서 공주와 시종이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['떨어진 동전', '흐린 별빛', '돌아온 메아리']",123
,시나리오,상황극/역할극,장소 '구름 낀 초원'에서 서로 다른 종족의 두 사람이(가) 긴장감 있는 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['버려진 종이', '돌아온 메아리', '낡은 손목시계']",63
,시나리오,상황극/역할극,장소 '밤하늘 천문대'에서 수호자와 예언자이(가) 로맨틱 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['스산한 기운', '조용한 그림자', '젖은 종이컵']",141
,시나리오,상황극/역할극,장소 '달빛의 계단'에서 적국 스파이 둘이(가) 현실적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['낡은 플래카드', '조용한 시계소리', '휘몰아치는 바람']",142
,시나리오,상황극/역할극,장소 '비밀 정원 입구'에서 시간 여행자 둘이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['금이 간 유리창', '사라진 종소리', '희미한 불빛']",56
,시나리오,상황극/역할극,장소 '유성 떨어진 평원'에서 폭풍 속 선원이(가) 로맨틱 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['바람 부는 지붕', '희미한 불빛', '휘어진 철문']",141
,시나리오,상황극/역할극,장소 '낡은 광산'에서 전설의 수호자와 인간이(가) 몽환적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['젖은 종이컵', '희미한 불빛', '스산한 기운']",88
,시나리오,상황극/역할극,장소 '하얀 절벽 위'에서 방랑자 둘이(가) 스릴러 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['낡은 손목시계', '바람 부는 지붕', '젖은 종이컵']",112
,시나리오,상황극/역할극,장소 '비바람 치는 등대'에서 탐험가와 안내인이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['어둠 속 발자국', '사라진 종소리', '떨어진 동전']",81
,시나리오,상황극/역할극,장소 '밤하늘 천문대'에서 선원과 상인이(가) 스릴러 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['금이 간 유리창', '희미한 불빛', '휘어진 철문']",134
,시나리오,상황극/역할극,장소 '달빛 비추는 늪'에서 사냥꾼과 숲의 정령이(가) 서정적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['금이 간 유리창', '버려진 종이', '휘몰아치는 바람']",87
,시나리오,상황극/역할극,장소 '무너진 고성'에서 과거 연인 둘이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['조용한 그림자', '희미한 불빛', '조용한 시계소리']",73
,시나리오,상황극/역할극,장소 '잿빛 항구'에서 괴물과 여왕이(가) 서정적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['빛바랜 깃발', '깨진 조명', '조용한 시계소리']",70
,시나리오,상황극/역할극,장소 '어두운 협곡'에서 돌연변이와 과학자이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['낡은 플래카드', '스산한 기운', '바람 부는 지붕']",138
,시나리오,상황극/역할극,장소 '빛 사라진 전시장'에서 검객과 조수이(가) 서정적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['스산한 기운', '바람 부는 지붕', '희미한 불빛']",65
,시나리오,상황극/역할극,장소 '빛바랜 성벽'에서 서로 모르는 사람 둘이(가) 서정적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['조용한 그림자', '휘어진 철문', '버려진 종이']",55
,시나리오,상황극/역할극,장소 '폐허 속 정원'에서 해적과 조타수이(가) 스릴러 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['빛바랜 깃발', '조용한 그림자', '버려진 종이']",76
,시나리오,상황극/역할극,장소 '해질녘 바위 언덕'에서 공주와 시종이(가) 서정적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['스산한 기운', '흐린 별빛', '희미한 불빛']",86
,시나리오,상황극/역할극,장소 '은빛의 고원'에서 우주 해적과 상인이(가) 코믹 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['검은 연기', '낡은 플래카드', '젖은 종이컵']",88
,시나리오,상황극/역할극,장소 '불빛 사라진 골목'에서 미래인과 과거인이(가) 스릴러 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['조용한 그림자', '떨어진 동전', '낡은 손목시계']",61
,시나리오,상황극/역할극,장소 '빙하 동굴'에서 괴물과 여왕이(가) 코믹 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['낡은 플래카드', '어둠 속 발자국', '젖은 종이컵']",101
,시나리오,상황극/역할극,장소 '고요한 유적지'에서 정령과 인간이(가) 긴장감 있는 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['깨진 조명', '떨어진 동전', '낡은 플래카드']",89
,시나리오,상황극/역할극,장소 '빙하 위 연구소'에서 시민과 영웅이(가) 따뜻한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['조용한 그림자', '흐린 별빛', '희미한 불빛']",129
,시나리오,상황극/역할극,장소 '산속 폐허'에서 아이와 노인이(가) 로맨틱 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['조용한 그림자', '휘어진 철문', '스산한 기운']",76
,시나리오,상황극/역할극,장소 '은하계 우주항'에서 군인과 기자이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['어둠 속 발자국', '돌아온 메아리', '깨진 조명']",123
,시나리오,상황극/역할극,장소 '검은 바위 협곡'에서 조난자와 구조대원이(가) 따뜻한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['바람 부는 지붕', '버려진 종이', '조용한 시계소리']",122
,시나리오,상황극/역할극,장소 '눈보라 속 오두막'에서 돌연변이와 과학자이(가) 로맨틱 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['깨진 조명', '사라진 종소리', '금이 간 유리창']",102
,시나리오,상황극/역할극,장소 '모래폭풍 속 오아시스'에서 시민과 영웅이(가) 역동적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['검은 연기', '어둠 속 발자국', '조용한 그림자']",55
,시나리오,상황극/역할극,장소 '폐허 속 정원'에서 군인과 포로이(가) 로맨틱 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['희미한 불빛', '낡은 플래카드', '금이 간 유리창']",83
,시나리오,상황극/역할극,장소 '거센 파도 위 선박'에서 우주 탐사대원이(가) 현실적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['어둠 속 발자국', '조용한 그림자', '버려진 종이']",105
,시나리오,상황극/역할극,장소 '고대의 도서관'에서 시민과 AI이(가) 따뜻한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['조용한 시계소리', '스산한 기운', '낡은 플래카드']",149
,시나리오,상황극/역할극,장소 '낡은 벽돌 공장'에서 악마와 인간이(가) 서정적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['돌아온 메아리', '빛바랜 깃발', '떨어진 동전']",104
,시나리오,상황극/역할극,장소 '푸른 바다 전망대'에서 탐사대원 둘이(가) 역동적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['조용한 시계소리', '스산한 기운', '돌아온 메아리']",134
,시나리오,상황극/역할극,장소 '모래폭풍 속 오아시스'에서 미래인과 과거인이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['조용한 그림자', '돌아온 메아리', '검은 연기']",109
,시나리오,상황극/역할극,장소 '푸른 바다 전망대'에서 낯선 병사 둘이(가) 현실적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['젖은 종이컵', '희미한 불빛', '흐린 별빛']",60
,시나리오,상황극/역할극,장소 '작은 시골 마을'에서 교도소 동료이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['젖은 종이컵', '휘어진 철문', '깨진 조명']",78
,시나리오,상황극/역할극,장소 '빙하 위 연구소'에서 돌연변이와 과학자이(가) 현실적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['검은 연기', '흐린 별빛', '어둠 속 발자국']",130
,시나리오,상황극/역할극,장소 '동틀 무렵 시장'에서 구조자와 조난자이(가) 환상적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['낡은 플래카드', '사라진 종소리', '버려진 종이']",61
,시나리오,상황극/역할극,장소 '불빛 없는 항구'에서 왕과 후계자이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['희미한 불빛', '조용한 시계소리', '낡은 손목시계']",62
,시나리오,상황극/역할극,장소 '비바람 치는 등대'에서 괴물과 여왕이(가) 역동적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['금이 간 유리창', '낡은 손목시계', '버려진 종이']",136
,시나리오,상황극/역할극,장소 '부서진 다리 옆'에서 수호령과 인간이(가) 코믹 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['금이 간 유리창', '낡은 손목시계', '어둠 속 발자국']",88
,시나리오,상황극/역할극,장소 '검은 돌길'에서 고대의 왕과 신관이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['떨어진 동전', '돌아온 메아리', '조용한 시계소리']",50
,시나리오,상황극/역할극,장소 '해질녘 바위 언덕'에서 탐사대원 둘이(가) 로맨틱 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['흐린 별빛', '어둠 속 발자국', '휘어진 철문']",94
,시나리오,상황극/역할극,장소 '거대한 폭포 밑'에서 학자와 연구원이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,중간,"['돌아온 메아리', '버려진 종이', '낡은 손목시계']",101
,시나리오,상황극/역할극,장소 '불타는 초원'에서 사라진 기억을 찾는 둘이(가) 차가운 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['검은 연기', '휘어진 철문', '희미한 불빛']",134
,시나리오,상황극/역할극,장소 '사라진 왕궁'에서 시민과 AI이(가) 긴장감 있는 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['어둠 속 발자국', '조용한 그림자', '빛바랜 깃발']",127
,시나리오,상황극/역할극,장소 '눈 덮인 언덕'에서 죽음을 초월한 존재 둘이(가) 서정적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['조용한 그림자', '조용한 시계소리', '금이 간 유리창']",69
,시나리오,상황극/역할극,장소 '바위산 꼭대기'에서 시민과 AI이(가) 스릴러 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,쉬움,"['흐린 별빛', '돌아온 메아리', '조용한 시계소리']",51
,시나리오,상황극/역할극,장소 '깊은 협곡'에서 탐정과 목격자이(가) 현실적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['금이 간 유리창', '젖은 종이컵', '휘어진 철문']",87
,시나리오,상황극/역할극,장소 '해질녘 바위 언덕'에서 서로 모르는 사람 둘이(가) 서정적 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['빛바랜 깃발', '휘어진 철문', '돌아온 메아리']",105
,시나리오,상황극/역할극,장소 '거센 바람의 해변'에서 광대와 왕이(가) 잔혹한 톤으로 대화를 나누는 6줄 내외의 상황극을 작성하세요.,어려움,"['스산한 기운', '사라진 종소리', '떨어진 동전']",126
