id,category,type,prompt,difficulty,keywords,length,Unnamed: 0
320,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '전학 후 새로운 친구를 사귄 경험',어려움,"['변화', '경험담']",500,
321,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '슬픔을 받아들이게 된 계기',쉬움,"['감정', '경험담']",500,
322,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '삶의 우선순위를 바꾸게 된 사건',쉬움,"['변화', '경험담']",600,
323,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '버스나 지하철에서 만난 특별한 사람',쉬움,"['일상', '경험담']",600,
324,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '사진 촬영을 하면서 깨달은 점',어려움,"['취미', '경험담']",800,
325,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '환경 정화 활동을 하며 느낀 책임감',중간,"['봉사', '경험담']",700,
326,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '헌혈을 처음 했던 날의 감정',쉬움,"['봉사', '경험담']",800,
327,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '봉사 활동 중 마주한 예상치 못한 사건',쉬움,"['봉사', '경험담']",700,
328,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '사고 이후 삶을 다시 바라보게 된 계기',중간,"['변화', '경험담']",500,
329,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '기부 활동이 나에게 준 영향',어려움,"['봉사', '경험담']",700,
330,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '게임을 통해 배운 협력의 가치',쉬움,"['취미', '경험담']",600,
331,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '성격이 바뀌게 된 계기',어려움,"['변화', '경험담']",600,
332,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '개인 프로젝트를 완성한 후의 뿌듯함',어려움,"['성취', '경험담']",700,
333,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '실망을 딛고 일어선 순간',어려움,"['감정', '경험담']",800,
334,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '동물 보호소에서 봉사하며 느낀 감정',어려움,"['봉사', '경험담']",800,
335,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '슬픔을 받아들이게 된 계기',어려움,"['감정', '경험담']",800,
336,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '비 오는 날 혼자 걷던 기억',어려움,"['일상', '경험담']",600,
337,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '집에서 스스로 한 프로젝트 경험',어려움,"['일상', '경험담']",600,
338,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '두려움을 이겨낸 날의 기억',어려움,"['감정', '경험담']",600,
339,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '자원봉사로 누군가의 인생을 바꾼 경험',중간,"['봉사', '경험담']",500,
340,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '헌혈을 처음 했던 날의 감정',쉬움,"['봉사', '경험담']",500,
341,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '노력 끝에 원하는 결과를 얻은 경험',중간,"['성취', '경험담']",700,
342,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '긴장 속에서 성공한 경험',쉬움,"['감정', '경험담']",800,
343,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '매일 쓰는 일기의 의미와 변화',쉬움,"['일상', '경험담']",800,
344,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '생각을 바꾸게 만든 대화나 경험',쉬움,"['변화', '경험담']",600,
345,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '진로를 바꾸기로 결심하게 된 이유',어려움,"['변화', '경험담']",800,
346,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '개인 프로젝트를 완성한 후의 뿌듯함',쉬움,"['성취', '경험담']",800,
347,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '사고 이후 삶을 다시 바라보게 된 계기',중간,"['변화', '경험담']",500,
348,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '정리정돈을 통해 얻은 깨달음',쉬움,"['일상', '경험담']",700,
349,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '영화를 보고 생각이 바뀐 경험',어려움,"['취미', '경험담']",800,
350,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '놀라움을 안겨준 사건',중간,"['감정', '경험담']",700,
351,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '오랜 시간 준비한 시험에 합격한 순간',어려움,"['성취', '경험담']",800,
352,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '사고 이후 삶을 다시 바라보게 된 계기',어려움,"['변화', '경험담']",600,
353,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '슬픔을 받아들이게 된 계기',중간,"['감정', '경험담']",500,
354,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '이사 후 새로운 환경에 적응하며 겪은 일',쉬움,"['변화', '경험담']",800,
355,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '그림이나 글쓰기 같은 창작 활동이 삶에 준 영향',중간,"['취미', '경험담']",500,
356,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '자원봉사로 누군가의 인생을 바꾼 경험',어려움,"['봉사', '경험담']",600,
357,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '게임을 통해 배운 협력의 가치',어려움,"['취미', '경험담']",500,
358,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '삶의 우선순위를 바꾸게 된 사건',중간,"['변화', '경험담']",700,
359,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '요리를 배우며 생긴 특별한 추억',어려움,"['취미', '경험담']",500,
360,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '긴장 속에서 성공한 경험',어려움,"['감정', '경험담']",600,
361,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '노력 끝에 원하는 결과를 얻은 경험',쉬움,"['성취', '경험담']",500,
362,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '기쁨이 극대화되었던 순간',중간,"['감정', '경험담']",800,
363,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길거리에서 우연히 벌어진 일로 배운 교훈',쉬움,"['일상', '경험담']",700,
364,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '사랑을 처음 깨달았던 순간',중간,"['감정', '경험담']",600,
365,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '매일 아침 걷기 습관이 준 변화',쉬움,"['일상', '경험담']",800,
366,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '독서 습관이 삶을 바꾼 경험',중간,"['취미', '경험담']",700,
367,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '감사함을 크게 느낀 경험',중간,"['감정', '경험담']",500,
368,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '학교 대표로 선발되었을 때의 감정',어려움,"['성취', '경험담']",500,
369,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길거리에서 우연히 벌어진 일로 배운 교훈',중간,"['일상', '경험담']",500,
370,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '길거리에서 우연히 벌어진 일로 배운 교훈',쉬움,"['일상', '경험담']",700,
371,에세이,경험담 에세이,자신의 경험을 바탕으로 다음 주제에 대해 500~800자 분량의 에세이를 작성하시오: '스포츠 활동 중 겪은 기억에 남는 순간',쉬움,"['취미', '경험담']",800,
